x,y,yaw,waypoint_index,action,distance_to_waypoint,heading_error
-1.7676365395053448,-0.5899656017818609,0.6108914163641546,0,GO_FORWARD,0.25335536157277494,0.23686686151822334
-1.76625210178342,-0.5889961777887118,0.610891276951086,0,GO_FORWARD,0.25171276599756914,0.23844266855710805
-1.7648677475957004,-0.5880268101616793,0.6108911720616254,0,GO_FORWARD,0.2500709010198023,0.24003903415411687
-1.7634834604875096,-0.5870574872675315,0.6108910935262275,0,GO_FORWARD,0.24842975948105286,0.2416563837374046
-1.7620992272406273,-0.5860881998759236,0.6108910350278118,0,GO_FORWARD,0.24678933851580825,0.24329514852253387
-1.7607150372373734,-0.5851189406636362,0.6108909916969522,0,GO_FORWARD,0.24514963876505544,0.24495576666565244
-1.7593308819495312,-0.5841497038207666,0.6108909597924114,0,GO_FORWARD,0.24351066375025854,0.2466386842749062
-1.7579467545276353,-0.5831804847380267,0.6108909364496903,0,GO_FORWARD,0.24187241937573511,0.24834435630846463
-1.7565626494709357,-0.5822112797585274,0.6108909194836254,0,TURN_LEFT,0.24023491353381457,0.2500732473826174
-1.7565719012227563,-0.5822132598080468,0.6346232832163317,0,GO_FORWARD,0.24024244483933996,0.226317046160036
-1.755209954935002,-0.581210833439121,0.6346259022385166,0,GO_FORWARD,0.23859483704939255,0.22790570318425918
-1.75384806376781,-0.5802082089389033,0.6346253858042785,0,GO_FORWARD,0.23694772692320037,0.22951890147750953
-1.752486417333774,-0.5792057669461862,0.634624990614387,0,GO_FORWARD,0.23530153925986258,0.23115426234740533
-1.7511249714736654,-0.5782034733653231,0.6346246901213979,0,GO_FORWARD,0.2336562323636619,0.232812318009201
-1.7497636870001667,-0.5772012977552015,0.6346244626052141,0,GO_FORWARD,0.23201177097296471,0.2344936049066566
-1.7484025322096612,-0.5761992157897825,0.6346242911111613,0,GO_FORWARD,0.23036812976445734,0.236198662437191
-1.7470414816086517,-0.5751972081497811,0.634624162458689,0,GO_FORWARD,0.22872529168665445,0.23792803502739757
-1.7456805147070837,-0.5741952595009615,0.6346240664341227,0,GO_FORWARD,0.22708324640520738,0.23968227415292553
-1.7443196150380045,-0.5731933576742099,0.6346239951488023,0,GO_FORWARD,0.22544198905080784,0.2414619401086351
-1.7429587693686133,-0.5721914930132457,0.6346239425308078,0,GO_FORWARD,0.22380151922075722,0.24326760356521882
-1.741597967065827,-0.5711896578562363,0.6346239039235803,0,GO_FORWARD,0.2221618401843806,0.24509984695391573
-1.7402371995861818,-0.5701878461240235,0.6346238757698456,0,GO_FORWARD,0.22052295825176316,0.24695926571452154
-1.7388764600657358,-0.5691860529931578,0.6346238553634183,0,GO_FORWARD,0.21888488227329336,0.24884646943602018
-1.7375157429903894,-0.5681842746363575,0.6346238406548463,0,TURN_LEFT,0.2172476232439759,0.25076208291424973
-1.7375249416437357,-0.5681865488345487,0.6583557998902002,0,GO_FORWARD,0.21725520657279748,0.22700397159298125
-1.736187168622071,-0.5671520846760102,0.6583584715252647,0,GO_FORWARD,0.21560789482027884,0.22876747043732726
-1.7348494526446518,-0.5661174242650198,0.6583579695512563,0,GO_FORWARD,0.21396114956460377,0.23056054808923965
-1.733511977203652,-0.5650829521211219,0.658357585854732,0,GO_FORWARD,0.21231540014293146,0.23238098525255158
-1.7321746989218747,-0.5640486331090315,0.6583572944640353,0,GO_FORWARD,0.21067060796425738,0.23422948764464835
-1.7308375793130235,-0.5630144358654434,0.6583570741233143,0,GO_FORWARD,0.2090267410189913,0.23610677166992988
-1.7295005872335618,-0.5619803353184185,0.6583569082541885,0,GO_FORWARD,0.20738377738797367,0.23801356316377686
-1.728163697634599,-0.5609463115489931,0.6583567839811526,0,GO_FORWARD,0.205741703581453,0.2399505997941732
-1.7268268903788278,-0.5599123487410145,0.6583566913378247,0,GO_FORWARD,0.20410051299061205,0.24191863344585818
-1.725490149279124,-0.5588784343381054,0.6583566226360185,0,GO_FORWARD,0.20246020464235542,0.24391843236775435
-1.7241534613246567,-0.5578445583727893,0.658356571966346,0,GO_FORWARD,0.20082078220840072,0.245950783119525
-1.7214802050766091,-0.555776891739143,0.6583565076986081,1,GO_FORWARD,0.47950674547045163,0.17763900531976562
-1.7188845133804256,-0.5537692013421553,0.6583564953977761,1,GO_FORWARD,0.47627720992310474,0.17885653554051106
-1.7162931466863773,-0.5517648548936627,0.658356475735531,1,GO_FORWARD,0.4730537683806458,0.18008862323519825
-1.713706415896631,-0.5497640928728371,0.6583564603845147,1,GO_FORWARD,0.46983681852092923,0.18133535924731947
-1.7111243117951198,-0.5477669081962905,0.6583564487363868,1,GO_FORWARD,0.4666263599780814,0.18259700171230953
-1.7085468213318018,-0.545773290863603,0.6583564398152177,1,GO_FORWARD,0.46342238792337664,0.1838738170960157
-1.7059739319942575,-0.5437832313175166,0.658356432867659,1,GO_FORWARD,0.4602248984954416,0.1851660776699976
-1.703405631891377,-0.5417967204925661,0.6583564273413578,1,GO_FORWARD,0.45703388889980473,0.18647406163142977
-1.700841909643307,-0.5398137497190436,0.6583564228407336,1,GO_FORWARD,0.45384935727171455,0.18779805335481525
-1.6982827542829666,-0.5378343106398602,0.6583564190898118,1,GO_FORWARD,0.4506713025566883,0.1891383436459132
